marker,LOD,trait
rs108229025,2.318732259634922,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs36720281,2.8510949309326774,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs37472003,2.8713832854635424,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs36826838,2.6427648339235854,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33349790,2.7442054456092686,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33316075,2.536292874809258,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs45925662,2.536292874809258,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29980520,3.208635437075713,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs50446584,2.58078915734061,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs36686544,2.58078915734061,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30383735,2.58078915734061,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs49669580,2.3820938848926465,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29882412,2.3820938848926465,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3700596,2.5925867870223183,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29846044,2.5308658170134835,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33087612,2.702543093096684,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs47477701,2.702543093096684,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33081870,2.6816699889191704,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33093055,2.6816699889191704,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs48369461,2.6816699889191704,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30268984,2.6816699889191704,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29944580,3.476015113327887,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs49022808,3.476015113327887,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30464816,3.4246848657117237,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29648205,3.6425521297700905,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29589759,3.4797592113769173,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480345,3.741371361287718,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30172327,3.676796744930955,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33727955,4.18986366384907,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30161962,4.18986366384907,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs36442789,4.320996259892199,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29982107,5.743019787947264,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30040474,5.645364238059635,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29888356,5.105405254845174,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29936648,4.015179839864897,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs37368621,4.015179839864897,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30487838,4.015179839864897,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29788347,4.211924768449763,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs45751893,4.611470692560649,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30089102,4.072597943349623,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29684038,2.6563118157823262,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3705403,2.6563118157823262,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33125354,2.6563118157823262,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
UNC090190668,2.695163936797816,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs46959794,2.695163936797816,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs212048732,2.339507201963232,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3696793,2.339507201963232,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3657415,2.339507201963232,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs50948945,2.339507201963232,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30489885,2.339507201963232,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30370819,2.3126748235629027,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480653,2.4529106645513514,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29468405,3.7083310150411255,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29457101,3.959428603551673,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs26825214,5.45360976455419,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs26857054,5.45360976455419,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs47455899,5.45360976455419,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs264093360,5.249443777287146,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs232193352,5.249443777287146,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs47079776,4.757948591148408,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480929,4.757948591148408,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29409347,6.00593311383331,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480937,6.150705560729225,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs26851409,6.150705560729225,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
UNC110311406,6.150705560729225,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs49757482,6.250672677410847,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs46279490,6.26955595734,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
UNC110317638,6.26955595734,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs49493666,6.26955595734,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480950,6.179276669508385,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480951,5.987781736985898,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480955,6.085391563923417,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs28203880,5.422587095381983,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs26882870,6.034749990094004,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3664950,6.034749990094004,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29477818,6.034749990094004,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs228401764,3.917853972522566,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs232213178,4.030415851981405,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs48057534,3.7458439573439977,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29452821,3.322737464402291,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs28193279,2.851875942032834,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29468159,2.7607245012710044,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs225122139,2.412583904489615,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
UNC110824688,2.5292044278514205,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs254161991,2.5292044278514205,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3693664,2.62496365368953,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs47451143,2.6908491903716323,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs28203165,2.7468692029522823,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13481014,2.3677367087023566,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs26967958,3.1273407162324247,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs51945231,3.401701308612016,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29464904,3.366466154262583,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29440618,2.900067247624091,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3691200,2.900067247624091,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs49042185,2.710686272487441,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29458696,2.836515931599811,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29397042,2.836515931599811,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs6217738,2.6198083065099973,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13481099,2.477637414812957,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs26904696,2.4090095077251763,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs28201943,2.4261362825100248,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29157735,2.732195466014656,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29178345,2.6266847071578594,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31594883,2.760709954986228,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13481305,2.7860942324606057,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs233962127,4.04862195534217,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
UNC120679525,3.6936339387848314,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13481313,3.211944154500449,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs51702445,3.211944154500449,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs46457644,3.314766047865057,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs47911751,3.428129106694827,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3657682,3.0433372203710785,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs48173482,2.968032479751769,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29140750,3.0838972611510824,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29137161,3.173851313305911,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
